xcoord,ycoord
116.3261861,39.9368871
116.3456025,39.9390079
116.3460702,39.9390396
116.345248,39.9409533
116.3457273,39.9411404
116.3318909,39.896004
116.3375863,39.9311488
116.3375863,39.9312432
116.3393969,39.9358907
116.3379876,39.9359983
116.328614,39.9127157
116.3282638,39.9127313
116.3283186,39.916902
116.3286929,39.9169055
116.3283796,39.9215143
116.3283808,39.9216391
116.328383,39.9217572
116.3283789,39.9218895
116.3279793,39.9254858
116.328264,39.925441
116.3278416,39.926801
116.3281592,39.9268064
116.3274121,39.9310132
116.3277386,39.9310156
116.3273999,39.9311122
116.327724,39.9311151
116.3269897,39.9348891
116.3273454,39.9349372
116.3469223,39.9219697
116.3468978,39.9220799
116.3468851,39.9221879
116.346891,39.9222889
116.2678676,39.9449009
116.342702,39.9993692
116.3426911,39.9994878
116.3426803,39.9996322
116.3426735,39.9997228
116.3858201,39.9881453
116.3873906,39.9881994
116.3854206,39.9964022
116.3869809,39.9964585
116.3854167,39.9964821
116.3826455,39.9964924
116.3869768,39.9965411
116.3827103,39.9965441
116.3854122,39.9965721
116.3824962,39.9965784
116.382642,39.9965815
116.3827085,39.9965832
116.3854086,39.9966456
116.386971,39.9966962
116.3944087,39.9967993
116.38093,40.000411
116.3807655,40.0004219
116.3805573,40.0004303
116.3803703,40.0004305
116.3823026,40.0004543
116.3823804,40.0004568
116.3824613,40.0004587
116.3825299,40.0004606
116.3852246,40.000478
116.3867872,40.0005295
116.3850781,40.0005316
116.3822969,40.0005332
116.3824577,40.0005376
116.3825263,40.0005393
116.3852183,40.0006084
116.3867813,40.0006549
116.3903412,40.000683
116.3803595,40.0007676
116.3809184,40.0007817
116.382274,40.0008197
116.382513,40.0008265
116.3805444,40.0008379
116.3803556,40.0008409
116.3807521,40.0008419
116.3809162,40.0008456
116.3822721,40.0008834
116.3823944,40.0008869
116.3825101,40.0008902
116.3852017,40.0009017
116.3867674,40.0009555
116.3849805,40.0009652
116.385162,40.0009937
116.3867621,40.0010677
116.3903305,40.0011059
116.3902096,40.0006791
116.3905098,40.000688
116.390205,40.0007356
116.3905047,40.0007434
116.3902,40.0010502
116.3904893,40.0010593
116.390197,40.0011027
116.3904859,40.0011105
116.3903527,40.0035957
116.3906977,40.0036073
116.2467874,39.9116633
116.3741376,39.9927076
116.3806902,39.9927923
116.380864,39.9927978
116.3069889,40.0278439
116.2910507,40.0231954
116.2910314,40.0232798
116.2758389,40.0324081
116.2817288,40.0324716
116.288898,40.0325544
116.2922716,40.0325761
116.2888806,40.0326522
116.2888608,40.032763
116.2864764,40.0328437
116.2815586,40.0328514
116.2921591,40.0329718
116.3008071,40.0338374
116.3006754,40.0341601
116.2758259,40.0325442
116.2758147,40.0326604
116.3615564,40.0030867
116.361114,40.0040137
116.343041,40.0280296
116.3311262,40.0295853
116.3414176,40.0301019
116.3311686,40.0333547
116.3310404,40.0333707
116.322135,40.0344242
116.3228185,40.0344673
116.322122,40.0345296
116.3228085,40.0345714
116.3302066,40.0354378
116.3300866,40.0355885
116.3903457,40.0035304
116.3904974,40.0035329
116.3906916,40.0035366
116.3903717,40.0036781
116.390528,40.0036832
116.3907107,40.0036841
116.3877493,40.0006777
116.3877498,40.0009779
116.3831078,39.9880676
116.3831024,39.9882145
116.3828843,39.9882148
116.3829667,39.9882183
116.3830389,39.9882203
116.3830536,39.9892915
116.3828335,39.9892925
116.3829132,39.9892943
116.3829863,39.9892971
116.3828305,39.9893582
116.3829098,39.989362
116.3829831,39.9893639
116.3828265,39.9894418
116.3830466,39.9894454
116.3829056,39.9894465
116.3829789,39.9894503
116.382965,39.9911396
116.3827468,39.9911345
116.3828216,39.991136
116.3828966,39.9911375
116.3827435,39.991205
116.3828181,39.9912062
116.3828932,39.9912075
116.3829579,39.9912946
116.3827396,39.9912881
116.382889,39.9912919
116.3827363,39.9927887
116.382816,39.9927961
116.3811237,39.9929733
116.3812906,39.9929787
116.3827494,39.9930253
116.3827872,39.9930261
116.3827627,39.993274
116.3825057,39.9963266
116.382571,39.9963274
116.3826532,39.9963285
116.3827202,39.9963294
116.3825039,39.9964137
116.3825687,39.9964147
116.3826483,39.996416
116.3827162,39.996417
116.3825005,39.9964899
116.3827126,39.9964943
116.3665143,40.0296047
116.3666902,40.0296375
116.3657749,40.0329053
116.3650298,40.0355535
116.363919,40.0393559
116.3584423,40.0594158
116.3828137,39.99129
116.6646526,40.1267643
116.6563927,40.1379857
116.6565231,40.138011
116.6352469,40.1161567
116.635115,40.1161586
116.623582,40.1162644
116.6234411,40.1164697
116.6235832,40.1164713
116.6352568,40.1164817
116.6351253,40.1164837
116.6235789,40.1165725
116.6234224,40.1165758
116.5720612,40.1166058
116.572057,40.1167097
116.6009835,40.1167508
116.5914709,40.1169317
116.6354992,40.1286824
116.6356175,40.1286931
116.6356117,40.1287707
116.6343789,40.1332763
116.6344935,40.1332817
116.5490899,40.0644454
116.5536283,40.0907822
116.5550716,40.0994706
116.5553211,40.1009936
116.5518758,40.0800669
116.5517668,40.0800754
116.5166006,40.0235104
116.5281575,40.0417167
116.5279891,40.0417207
116.500873,40.0055451
116.5072837,40.0110448
116.507169,40.0111068
116.4992511,40.0221469
116.4721092,39.9788809
116.4720069,39.9789455
116.4818924,39.9878681
116.4275608,39.9434586
116.4442161,39.946194
116.4231505,39.9483792
116.4402931,39.9488966
116.4398963,39.9491363
116.4387407,39.9498982
116.4386271,39.9499877
116.4385556,39.9500679
116.4323561,39.9416786
116.433562,39.9434115
116.4368871,39.9462874
116.4278225,39.9359512
116.4383607,39.9396961
116.4441968,39.9398284
116.4443296,39.9398291
116.4492875,39.9398688
116.4384535,39.9398771
116.4553222,39.9399298
116.455896,39.9399306
116.4441762,39.9462862
116.4493077,39.9470409
116.4421143,39.9476914
116.4553504,39.9479627
116.4404532,39.9613205
116.4407731,39.9616002
116.3577865,39.8767664
116.3576826,39.8788026
116.3576654,39.8798442
116.3573644,39.8818453
116.3575368,39.8818532
116.3473841,39.8818596
116.3575384,39.8819715
116.3575223,39.8850791
116.3574724,39.8877204
116.3574794,39.8878883
116.3571145,39.9000425
116.3572434,39.9000425
116.3753683,39.8988351
116.3617642,39.8878821
116.3617676,39.8880035
116.3669376,39.931357
116.3740172,39.9316573
116.3736933,39.9339414
116.3732411,39.9425285
116.3731372,39.9425513
116.3779079,39.9316362
116.383509,39.9318892
116.4051861,39.9067543
116.4075616,39.9092144
116.4076567,39.9141336
116.4078252,39.9141354
116.375596,39.9211771
116.3381289,39.9219501
116.3385851,39.9219629
116.338115,39.9220812
116.3385687,39.922091
116.3376378,39.9268292
116.3380012,39.9268298
116.3380454,39.9308988
116.3377339,39.9309023
116.3380972,39.931024
116.3377296,39.9310256
116.4110511,39.9842277
116.4497931,39.8700493
116.3453642,39.8499609
116.3042982,39.9112758
116.304198,39.9257458
116.3040353,39.935101
116.3042667,39.9367763
116.3038356,39.9438825
116.3037376,39.9490349
116.3378622,39.9661933
116.3636858,39.9804748
116.3633527,39.9805205
116.3631915,39.9856582
116.36317,39.9862647
116.3657853,39.9495439
116.3653176,39.9495758
116.3657263,39.9496141
116.3484624,39.9566814
116.3648429,39.956451
116.3551581,39.9564801
116.3490768,39.9564858
116.3519691,39.9564946
116.355225,39.9566323
116.3519669,39.9566491
116.3648202,39.9566842
116.3552211,39.9567085
116.3551457,39.9567104
116.3490685,39.9567234
116.3548609,39.9637427
116.3593857,39.9752978
116.3596145,39.9752999
116.3593868,39.9754072
116.3596152,39.9754086
116.3594892,39.9803206
116.3116816,39.9748189
116.3104942,39.9794685
116.310528,39.9794696
116.3269873,39.9912861
116.6437221,39.9001904
116.208703,40.1628875
116.2037948,40.1665882
116.2070019,40.1671888
116.3112004,39.9747368
116.3111836,39.9748064
116.4192127,39.9483629
116.4190566,39.9528857
116.4190016,39.955903
116.418978,39.9579534
116.418897,39.9607785
116.4186884,39.967741
116.4328333,39.9395175
116.4383627,39.9395515
116.4441781,39.9395984
116.4443127,39.9396007
116.4553059,39.9397094
116.4558957,39.9397924
116.4323895,39.9399535
116.4385264,39.9399814
116.4384542,39.9399882
116.4383441,39.9399985
116.4441992,39.9400458
116.4443307,39.9400474
116.4553225,39.9401621
116.4558963,39.940164
116.1805476,39.9062024
116.1545845,39.9230203
116.1806301,39.9235516
116.1918629,39.9235588
116.1915515,39.9263852
116.1914232,39.9292651
116.1914061,39.9293385
116.2027818,39.9428604
116.2027802,39.9429608
116.2418558,39.9462488
116.2949358,39.9761619
116.2950321,39.9768977
116.2948682,39.9787803
116.2889883,39.9955437
116.369629,39.9666026
116.4608226,39.9322051
116.4555775,39.9323086
116.455576,39.9324504
116.4558901,39.9479629
116.4652424,39.9509834
116.4704725,39.9526767
116.4812659,39.9564707
116.4576147,39.9323217
116.4559424,39.9324513
116.4576121,39.9324528
116.4576096,39.9325704
116.4610706,39.9325724
116.4559436,39.9325827
116.4608059,39.9325823
116.4558387,39.9326009
116.4559438,39.9326012
116.4576083,39.932606
116.3422763,39.9663621
116.4907287,39.9065378
116.4907448,39.9070344
116.4836723,39.8698691
116.4712094,39.8829344
116.4835993,39.8852853
116.4836935,39.891687
116.4838593,39.891687
116.4836957,39.8919893
116.483836,39.8919903
116.4837131,39.8993962
116.4838554,39.8993841
116.4801293,39.8528001
116.4805483,39.8554227
116.4730243,39.8414721
116.4692045,39.8238102
116.4691241,39.8239307
116.4749711,39.8239563
116.4748366,39.8240822
116.4665149,39.8367642
116.4611729,39.8236253
116.4482373,39.8225589
116.4481482,39.822617
116.4531308,39.8234547
116.4530458,39.8235558
116.4414766,39.8305256
116.4412738,39.8305278
116.4411698,39.8305322
116.441157,39.8311609
116.440398,39.8444116
116.4405652,39.8444198
116.4407308,39.8351683
116.4409083,39.8351703
116.4409127,39.8366201
116.4407309,39.8366202
116.3256362,39.8666643
116.3256333,39.8668094
116.3410857,39.8544189
116.341245,39.8570234
116.346833,39.8665663
116.3482172,39.8666122
116.3812843,39.8736179
116.3814702,39.8736246
116.4480317,39.8612266
116.3809499,39.8306159
116.380706,39.855584
116.3807016,39.8559631
116.3806918,39.8594145
116.3814526,39.8638063
116.3488048,39.9566198
116.3487327,39.9567226
116.3486569,39.9625623
116.3108756,39.979521
116.3109107,39.979523
116.309974,39.9906516
116.3099642,39.9907615
116.3099484,39.9908463
116.3099407,39.9909211
116.26773,39.9025818
116.2683321,39.9025845
116.267732,39.9033585
116.2683261,39.9033619
116.2678245,39.9062857
116.2678331,39.9064892
116.268096,39.937486
116.2737956,39.9650342
116.2774209,39.9652527
116.2775196,39.9652586
116.2682836,39.9652789
116.2563502,39.9721181
116.2564542,39.9721216
116.2565492,39.9721249
116.2566425,39.9721281
116.2756921,39.9773574
116.2758141,39.9775007
116.2943863,39.9818046
116.2936078,39.9862483
116.3095818,39.9906348
116.3094733,39.9909002
116.2698375,39.8790534
116.2586489,39.8795358
116.2586126,39.8955471
116.2890647,39.8955543
116.2889179,39.8955648
116.3104425,39.8858141
116.3149085,39.8876307
116.3150334,39.8876749
116.3151491,39.8877099
116.3149152,39.8881369
116.3150715,39.8882158
116.3401141,39.8296489
116.3195914,39.9308873
116.3197704,39.9308898
116.3277504,39.9308974
116.3276095,39.9309115
116.3274204,39.9309318
116.3150577,39.9655675
116.3152759,39.9656093
116.6019684,39.8282159
116.6170119,39.8330515
116.4261937,39.9036506
116.3052893,39.9743578
116.3001323,39.9744671
116.3002633,39.9744719
116.3028936,39.9745463
116.3030059,39.9745494
116.3112501,39.9745781
116.3051742,39.9746205
116.3052683,39.9746235
116.3116747,39.9748409
116.3115078,39.9748442
116.3113236,39.9748478
116.3111721,39.9748508
116.3264406,39.7262212
116.326615,39.726249
116.3264102,39.7303743
116.3265776,39.7303771
116.3385373,39.7411071
116.3390965,39.7411156
116.3332901,39.7412132
116.3331968,39.741215
116.3332896,39.7413041
116.3264166,39.7413319
116.3262236,39.7413374
116.3364088,39.7617874
116.3370805,39.7617895
116.3419888,39.7887649
116.3419911,39.7889294
116.3396448,39.8373342
116.3137753,39.9310055
116.3292033,39.9561785
116.3291903,39.9562843
116.3400281,39.9567729
116.4839248,39.9297082
116.4665933,39.9322079
116.4721897,39.9322298
116.4723365,39.9322302
116.4761172,39.9322405
116.4834815,39.9322585
116.48418,39.9323792
116.4723415,39.932617
116.483483,39.9326356
116.4835044,39.9141991
116.4840639,39.9142068
116.4835049,39.9143045
116.4840628,39.9143123
116.4839244,39.917885
116.4835221,39.9243876
116.4836994,39.9249504
116.4898199,39.9142459
116.5006431,39.9145275
116.4899486,39.9145287
116.5006387,39.9146308
116.5006355,39.9147071
116.5006311,39.9148124
116.5058531,39.9148211
116.5058448,39.9148938
116.5058338,39.9149896
116.5123481,39.9152223
116.5123905,39.9153186
116.5124528,39.9154042
116.5125173,39.9155165
116.5152035,39.9155548
116.5151821,39.9156415
116.5151585,39.9157225
116.5151331,39.9158172
116.4786693,39.9140548
116.4754987,39.9140703
116.4719151,39.9141866
116.4718108,39.914191
116.4786677,39.9143333
116.475508,39.9143432
116.4719177,39.9144571
116.4718162,39.9144622
116.4664197,39.9145225
116.4664695,39.9147769
116.4634873,39.9150929
116.4634142,39.915108
116.4634404,39.9153926
116.4557224,39.9176824
116.4557133,39.9179792
116.45384,39.9531234
116.4563131,39.9553666
116.4562417,39.9554121
116.3736401,39.9627428
116.4018004,39.9577032
116.4079735,39.9578235
116.4121388,39.9579048
116.4122903,39.9579068
116.4222833,39.9580184
116.4188926,39.9580311
116.4189758,39.9580321
116.4222812,39.9581024
116.4289819,39.9581916
116.4334174,39.9583581
116.4387125,39.9500463
116.438666,39.9501525
116.4386225,39.9502517
116.4494809,39.9612356
116.4470295,39.9670757
116.4794155,39.9843788
116.5009816,40.0054761
116.5214404,40.0222605
116.4026886,39.9320167
116.4197351,39.9323415
116.4025751,39.9342687
116.4196769,39.9350378
116.4024839,39.9363888
116.402333,39.9393541
116.4052533,39.9393676
116.4023249,39.9394734
116.41953,39.9395646
116.4194294,39.93965
116.4195466,39.9396521
116.4225543,39.9396999
116.4194373,39.9433239
116.402148,39.9440059
116.41931,39.9480297
116.3501105,39.930827
116.350075,39.9309286
116.3500275,39.931064
116.3056442,39.9774564
116.3056415,39.977538
116.432679,39.9397992
116.4326823,39.9399708
116.4189734,39.9581155
116.2950294,40.0237331
116.4712048,39.8831314
116.471207,39.8832173
116.4715134,39.8918102
116.4715108,39.8919876
116.4715005,39.899149
116.4715923,39.9036687
116.4716018,39.9039832
116.4716547,39.9067277
116.4714199,39.903663
116.4714547,39.9036643
116.4714438,39.903821
116.4715311,39.9038241
116.471597,39.9038265
116.4717428,39.9038316
116.4714677,39.9039788
116.471514,39.9067293
116.4719011,39.9036855
116.4718923,39.9038414
116.4718836,39.9039969
116.4902299,39.9065323
116.4902349,39.9070382
116.4841809,39.9323
116.4841756,39.9326261
116.4958566,39.9348982
116.4960371,39.9349431
116.4954567,39.9393464
116.4817181,39.9567732
116.4817806,39.956804
116.4437689,39.9740096
116.4549013,39.9756327
116.4486735,39.9793186
116.4489672,39.9796808
116.4432293,39.9832469
116.4295304,39.9877472
116.4179483,39.9921656
116.4310503,39.9921955
116.4240977,39.992179
116.4311299,39.9921969
116.431047,39.9922897
116.410995,39.9936839
116.4241825,39.9970816
116.4182175,39.9974021
116.4185935,39.9974913
116.4113372,39.9975186
116.6117441,40.0427961
116.5992284,40.0452568
116.5990714,40.0453018
116.5991914,40.0455021
116.5992666,40.0456278
116.5864821,40.053724
116.5865436,40.0538556
116.6556555,40.081057
116.6551237,40.1015237
116.6538022,40.1077646
116.6515143,40.1214641
116.6515104,40.121518
116.6512318,40.1248749
116.6509807,40.1287925
116.6508163,40.1289173
116.651156,40.1323286
116.5823351,40.1078572
116.5829395,40.1078813
116.581503,40.0947648
116.5816135,40.0947746
116.5815224,40.0950004
116.5813244,40.0962557
116.5812252,40.0968849
116.5806629,40.100434
116.5823119,40.0886385
116.2466529,39.9284107
116.2471653,39.9284076
116.4100973,40.0080386
116.410412,40.0079997
116.2333586,39.9718477
116.2334665,39.9718477
116.2336874,39.9717784
116.2400718,39.9718568
116.2551025,39.9721823
116.243117,39.9719273
116.2510189,39.9455913
116.6092066,40.0425691
116.6091952,40.0426687
116.6062785,40.0453266
116.6062608,40.0454373
116.6100504,40.0457858
116.6056565,40.0490785
116.5938832,40.0505124
116.5940687,40.0505185
116.2012883,39.9611686
116.2011201,39.9611648
116.2902042,39.9574772
116.4013341,40.001267
116.4018964,40.0012831
116.4013999,40.0041989
116.4014439,40.0042043
116.401939,40.0042709
116.4020019,40.0042794
116.4326962,40.0069656
116.4328361,40.00706
116.4518924,40.0070456
116.4326954,40.0070551
116.4273684,40.0072662
116.4272903,40.0072728
116.4273798,40.0073324
116.4273013,40.0073396
116.423625,40.0075791
116.4235772,40.0076717
116.4104287,40.007909
116.4101149,40.0079282
116.4020793,40.0080052
116.4020245,40.0080057
116.4015466,40.0080133
116.4014952,40.0080144
116.4612898,40.0073454
116.4615442,40.0073538
116.4611422,40.0101795
116.4613888,40.01018
116.4595576,39.9870651
116.4569437,39.9887742
116.4567972,39.9920723
116.4515205,39.9957399
116.4566601,39.995755
116.4566581,39.9958456
116.456551,39.9995646
116.4567186,39.9995773
116.4567142,39.9996811
116.4615768,40.0002841
116.4618176,40.0003037
116.4614574,40.0036619
116.4571347,39.9849092
116.4595796,39.9869329
116.4596516,39.9870033
116.4134043,39.9874588
116.464136,39.9912482
116.348509,39.9566218
116.3100183,39.9844976
116.310125,39.9845087
116.3102217,39.9845188
116.3103278,39.9845299
116.381416,39.9810998
116.3816274,39.9809956
116.4096628,39.9870373
116.4091793,39.9871673
116.4442294,39.9070347
116.44423,39.9071643
116.4441934,39.9073086
116.4551881,39.9178688
116.4551877,39.9180577
116.4516705,39.9187583
116.451534,39.9187928
116.4517134,39.9189469
116.4515826,39.9189799
116.4442489,39.921456
116.444127,39.9214669
116.444119,39.9215874
116.4399253,39.9218303
116.4344924,39.9227279
116.3478091,39.9789736
116.4116697,39.9678523
116.4118206,39.9678577
116.368437,39.9939861
116.2637828,40.1210306
116.2638101,40.1211198
116.2634978,40.1211093
116.3306774,39.847551
116.3512621,39.8514399
116.3559707,39.852735
116.3041518,39.9019093
116.3035246,39.9469262
116.425875,39.8574149
116.4413883,39.8305266
116.4489458,39.8313823
116.4327533,39.8526419
116.3476339,39.8763094
116.3530721,39.8765467
116.3575972,39.8767255
116.3571301,39.8949497
116.3572602,39.8949502
116.3363308,39.8965662
116.2238305,39.8955161
116.2409946,39.8957793
116.2235474,39.895905
116.2237823,39.8959088
116.2047322,39.9025057
116.2084897,39.9025753
116.2228661,39.9025858
116.2231362,39.902586
116.2296366,39.9025869
116.2297741,39.9025871
116.2468149,39.9025915
116.2371448,39.9025966
116.2369366,39.9025967
116.2047863,39.9026197
116.2228589,39.9026534
116.2231296,39.9026539
116.2296391,39.902666
116.229771,39.9026653
116.2868114,39.9059578
116.2749872,39.9059598
116.2798073,39.9059636
116.2047595,39.9061015
116.2151615,39.9061108
116.2749855,39.9061399
116.2798029,39.9061455
116.2868086,39.9061603
116.2151621,39.9062035
116.2225317,39.9062136
116.2227846,39.9062141
116.2796786,39.9062749
116.2749843,39.9062764
116.286807,39.9062813
116.2796745,39.9064685
116.2749816,39.9064749
116.2868043,39.9064811
116.1630003,39.9230189
116.1628657,39.9230198
116.1549771,39.9233148
116.16302,39.9233604
116.162887,39.923361
116.105612,39.9347625
116.0933592,39.9423856
116.0933547,39.9424663
116.1010706,39.9436329
116.0922527,39.9502092
116.0928842,39.9556251
116.3432255,39.9354601
116.3468153,39.9125147
116.5839191,39.9311281
116.5413128,39.9405224
116.5384661,39.9151063
116.4480231,40.0091889
116.4753135,39.9842365
116.4951172,39.8695551
116.3695052,39.9473657
116.4275014,39.8645203
116.4325952,39.8645839
116.4274987,39.864592
116.4158817,39.8699646
116.4135551,39.8698341
116.3913996,39.8752125
116.3913957,39.8752776
116.3913928,39.8753268
116.3913879,39.8754109
116.4346379,39.9211037
116.4466856,39.9214863
116.4346037,39.9227145
116.4346013,39.9228244
116.4344916,39.9228371
116.4959359,39.9217386
116.4200312,39.923049
116.4200333,39.9231837
116.3044083,39.9308726
116.3136894,39.9308868
116.3137756,39.9308868
116.3044073,39.9312369
116.4103835,39.9477083
116.4146814,39.8794656
116.4148466,39.8794703
116.4375641,39.9322845
116.3929094,39.8794769
116.3928262,39.8794942
116.3869711,39.884952
116.4300165,39.9032823
116.3504964,39.9124534
116.3504945,39.9125128
116.3500576,39.9197925
116.2880527,39.9817809
116.4366659,39.9746143
116.2761602,40.0199115
116.2763542,40.0199388
116.1553821,40.06694
116.1553383,40.06712
116.151661,40.0813544
116.151928,40.0813859
116.1564376,40.0629102
116.1566062,40.0629141
116.1564095,40.0630179
116.1565753,40.0630245
116.156056,40.0631493
116.156195,40.0631585
116.2128761,40.0666475
116.2129676,40.0666601
116.1803319,40.0667685
116.1801588,40.0667991
116.2128955,40.0670271
116.2127736,40.0672204
116.2128485,40.0672291
116.180308,40.0673257
116.180486,40.067333
116.1547973,40.0693911
116.1534024,40.0739118
116.1527829,40.0757618
116.1529621,40.0757676
116.1531923,40.0757715
116.1533866,40.0757897
116.1521821,40.0782214
116.1523335,40.0782418
116.1525779,40.0782715
116.1515521,40.0813421
116.1520779,40.0814015
116.1630171,40.0926894
116.1789672,40.0827464
116.1690852,40.0847815
116.3310523,40.0332611
116.3256424,40.056019
116.3308914,40.0571319
116.3367024,40.0581934
116.206767,40.1123272
116.2066624,40.1123423
116.2407094,40.119962
116.2407103,40.120036
116.2061453,40.121526
116.2060536,40.121541
116.2060642,40.1217085
116.1466017,40.130867
116.1463138,40.1309224
116.146793,40.130993
116.1465138,40.1310535
116.1335961,40.1310715
116.1335038,40.1311811
116.1336218,40.1311813
116.1336932,40.1359621
116.1336048,40.1359614
116.1342914,40.1399038
116.1466011,40.1307031
116.1463135,40.1308126
116.1468393,40.1311019
116.1465569,40.1311616
116.1330088,40.1444659
116.1331145,40.1444723
116.1479115,40.0964839
116.1485218,40.0964999
116.1465216,40.1100877
116.146255,40.1100956
116.1462707,40.1156609
116.1465431,40.1156654
116.1462743,40.1169269
116.146548,40.11693
116.230635,40.069991
116.2305529,40.0701526
116.2374464,40.0718302
116.2382619,40.0720767
116.2481547,40.0750192
116.2482966,40.0750464
116.2480773,40.0751744
116.2482126,40.0752134
116.2479887,40.0753491
116.2481281,40.0753922
116.2478956,40.0755341
116.2480306,40.0755799
116.3071352,40.0382892
116.3044353,40.0419542
116.3037829,40.0430182
116.3024312,40.0451154
116.2985847,40.0520116
116.2917277,40.0637993
116.2838506,40.0769022
116.2543289,40.0769647
116.2542245,40.0771543
116.2845596,40.0772011
116.2540951,40.0772969
116.2804382,40.080622
116.260139,40.0806206
116.2599627,40.0807569
116.2597949,40.0808867
116.281252,40.0809086
116.2596082,40.081031
116.2639865,40.083052
116.2638243,40.0831988
116.2636533,40.0833274
116.2703817,40.0868815
116.2699089,40.087143
116.271297,40.0871941
116.2696739,40.0872773
116.2710846,40.0873009
116.2708427,40.0874226
116.2705767,40.0875564
116.3078275,40.0215516
116.3079931,40.0215621
116.2931848,40.047467
116.3091821,40.0529199
116.2934799,39.958175
116.2935995,39.9581934
116.2782279,39.9583119
116.2970399,39.9589332
116.2742687,39.960106
116.2779338,39.9602038
116.2780453,39.9602068
116.3019117,39.9606778
116.3018734,39.9610361
116.2509884,39.9719954
116.2509832,39.9720626
116.2550942,39.9720893
116.2564672,39.9722175
116.2491025,39.9810391
116.2952161,39.9731774
116.2951873,39.9732841
116.3002885,39.9741934
116.3051923,39.9743546
116.3818064,39.9752878
116.3818981,39.9752888
116.3818061,39.9753795
116.3818975,39.9753802
116.3816856,39.9754812
116.3820067,39.9754829
116.3816819,39.9755777
116.3820017,39.9755821
116.3818469,39.9786119
116.3815443,39.9787678
116.381422,39.9809904
116.3817251,39.9809973
116.3817197,39.9811033
116.3936547,39.8529599
116.3957603,39.8529828
116.3956716,39.8529758
116.3937791,39.8529761
116.3939154,39.8529802
116.3940238,39.8529835
116.3940933,39.8529814
116.3942158,39.8529828
116.3936464,39.8530763
116.393776,39.8530802
116.3939118,39.8530843
116.3940199,39.8530875
116.3956146,39.853098
116.3934597,39.8640099
116.3935504,39.8640089
116.304163,39.9308919
116.30416,39.9310219
116.3041576,39.931129
116.3041548,39.931253
116.358713,39.9171865
116.3585253,39.9188759
116.3585273,39.9195873
116.3357579,39.9216418
116.3357556,39.9217731
116.3357533,39.9219036
116.4142346,39.9229006
116.4142361,39.923014
116.4142366,39.9231368
116.4616232,39.8748302
116.4713771,39.8748904
116.471129,39.8748906
116.4554327,39.9120743
116.4559689,39.9120967
116.4665314,39.9324696
116.4665339,39.9326074
116.465145,39.9509516
116.4958879,39.9218655
116.4959917,39.9269415
116.4958847,39.9269417
116.4960018,39.9348238
116.4995806,39.9358273
116.4994467,39.9358965
116.5224634,39.9224799
116.5221579,39.922488
116.5155316,39.9401431
116.5155173,39.9402466
116.5199497,39.9402814
116.5411988,39.9399676
116.5413172,39.93999
116.5472347,39.9401697
116.5321946,39.9402477
116.5320721,39.9403926
116.5316856,39.940394
116.5412066,39.9405246
116.5519482,39.9698475
116.4026935,39.9319034
116.4109767,39.932159
116.4492047,39.9323
116.4109701,39.9323092
116.4205025,39.9141514
116.4197311,39.9322348
116.276851,39.8604491
116.2845596,39.8645275
116.2813497,39.8350526
116.2838654,39.8352802
116.2804008,39.8394885
116.2787957,39.8418108
116.307189,39.8290467
116.3071812,39.8295341
116.3394045,39.8210936
116.3393186,39.8211073
116.4489141,39.979435
116.4488181,39.9794969
116.4444103,39.9820649
116.4441149,39.982464
116.4238955,39.9874295
116.4234795,39.9875763
116.3856133,39.8305971
116.3808761,39.855951
116.3804075,39.855956
116.3459207,40.0138853
116.3410044,40.0298814
116.4376384,39.9350987
116.3153551,39.899057
116.3149581,39.899159
116.3153759,39.9060773
116.3149469,39.9060823
116.3154704,39.906214
116.3149447,39.9062175
116.3197867,39.8910065
116.3196424,39.8910067
116.3181511,39.8910126
116.318009,39.8910129
116.3198058,39.8919969
116.3179842,39.8919949
116.3181256,39.8919956
116.3196593,39.8920568
116.1106387,39.7847969
116.112428,39.7911919
116.1458941,39.8877462
116.18207,39.8893445
116.206118,39.8937906
116.2059516,39.9195315
116.2060456,39.9242028
116.2060684,39.942468
116.1018214,39.8929095
116.1060255,39.9102673
116.1057946,39.9102505
116.4252357,39.9684066
116.4639242,39.9912411
116.4557884,39.9479409
116.4557866,39.9480494
116.4557894,39.9478796
116.4558916,39.947883
116.4622474,39.9498952
116.4622477,39.9500056
116.4622479,39.9501167
116.4622455,39.9502866
116.4651764,39.9508445
116.4652712,39.9508754
116.465121,39.9511553
116.4704962,39.9525616
116.4704091,39.9529251
116.4813448,39.9563618
116.4811046,39.9567053
116.4817554,39.9567148
116.4818212,39.9567439
116.3151248,39.9653915
116.302182,39.9608457
116.3021164,39.9610546
116.3021049,39.9611099
116.2807601,39.9715655
116.2759122,39.9775202
116.0886721,39.9844828
116.1862122,39.9232335
116.1918802,39.9232464
116.1917586,39.9232466
116.1861778,39.9235592
116.2905875,39.9248934
116.3131951,39.9223739
116.3132002,39.9225045
116.3132059,39.9226479
116.5212844,40.0238754
116.3391286,40.066834
116.3018072,39.882293
116.2630063,39.8696732
116.4779696,40.1494806
116.4795709,40.1590433
116.1086104,39.7240555
116.1087183,39.7241325
116.1084681,39.7241723
116.1085801,39.7242535
116.1200287,39.7321573
116.1197871,39.7321937
116.1415302,39.7296279
116.135927,39.7296323
116.1358339,39.7296324
116.1298623,39.7296387
116.1296662,39.7296429
116.1415311,39.7297114
116.1359263,39.7297142
116.1358333,39.7297143
116.1298621,39.7297227
116.1296659,39.7297269
